month_key,project_id,planned_labor_hours,planned_labor_cost,blended_labor_rate
202311,P062,6819.814734994926,277420.54639816575,84.92170097101697
202312,P062,8219.538861765142,334359.3705663238,84.92170097101697
202401,P062,9622.605626278772,391434.1685732475,84.92170097101697
202402,P062,7911.677693541727,321836.0078618997,84.92170097101697
202403,P062,5820.768547378326,236780.74165047746,84.92170097101697
202404,P062,4114.980141167981,167391.6497060491,84.92170097101697
202405,P062,1991.5801035338145,81014.69937049213,84.92170097101697
202406,P062,2168.251679474649,88201.45253535913,84.92170097101697
202407,P062,742.4740601616776,30202.80864809599,84.92170097101697
202408,P062,319.7267491423726,13006.037977841386,84.92170097101697
202409,P062,168.28111703844385,6845.441005566189,84.92170097101697
202304,P030,598.7140655006688,30627.079196626513,72.94543980398184
202305,P030,454.2809081374576,23238.63452148309,72.94543980398184
202306,P030,58.03324687190673,2968.677287541159,72.94543980398184
202307,P030,0.0,0.0,72.94543980398184
202308,P030,138.10258350906912,7064.6056375073795,72.94543980398184
202309,P030,608.8831108470681,31147.274353421126,72.94543980398184
202310,P030,396.1036198147724,20262.5888269263,72.94543980398184
202311,P030,1627.6803275656607,83263.60974575901,72.94543980398184
202312,P030,2840.778858059081,145319.38379152797,72.94543980398184
202401,P030,3450.396107994752,176504.21285980148,72.94543980398184
202402,P030,4040.6416247225607,206698.08540755798,72.94543980398184
202403,P030,4206.75641760714,215195.64912046786,72.94543980398184
202404,P030,4945.251305042401,252973.1838521256,72.94543980398184
202405,P030,5860.003985921407,299767.1451384359,72.94543980398184
202406,P030,4802.708954070329,245681.4629394989,72.94543980398184
202407,P030,2842.5826556726847,145411.65664020463,72.94543980398184
202408,P030,2322.2297810192936,118793.12599173121,72.94543980398184
202409,P030,1418.2317325135893,72549.31543079643,72.94543980398184
202410,P030,488.97800407894164,25013.55641914075,72.94543980398184
202411,P030,1396.2808502654268,71426.42313915117,72.94543980398184
202412,P030,331.66419210133546,16966.204843840278,72.94543980398184
202501,P030,443.3117583917369,22677.51020966171,72.94543980398184
202502,P030,39.101181089218514,2000.2118522131043,72.94543980398184
202503,P030,0.0,0.0,72.94543980398184
202305,P012,595.2669489003,26142.08274512219,66.85435086066016
202306,P012,34.248829435965135,1504.0911219623833,66.85435086066016
202307,P012,511.1961230498469,22449.980420453383,66.85435086066016
202308,P012,809.9030869167533,35568.16576633721,66.85435086066016
202309,P012,269.7843311549164,11848.002516213135,66.85435086066016
202310,P012,512.8508242058518,22522.649219919986,66.85435086066016
202311,P012,1146.271331781127,50340.305402715305,66.85435086066016
202312,P012,1534.8588147774701,67405.73487595587,66.85435086066016
202401,P012,1741.2499390530982,76469.72517247734,66.85435086066016
202402,P012,2049.184943955431,89993.17443024,66.85435086066016
202403,P012,3080.2536860094724,135274.1772147576,66.85435086066016
202404,P012,2313.373556275648,101595.43216746714,66.85435086066016
202405,P012,3041.0068396685956,133550.59033256344,66.85435086066016
202406,P012,2423.0925615299516,106413.9145632551,66.85435086066016
202407,P012,2159.7552938861886,94849.0449642701,66.85435086066016
202408,P012,2428.4833147598174,106650.65795586917,66.85435086066016
202409,P012,1964.1976871571906,86260.82560152537,66.85435086066016
202410,P012,998.227739653872,43838.73859739277,66.85435086066016
202411,P012,839.4126077216575,36864.12270813597,66.85435086066016
202412,P012,1297.8909747266277,56998.92009481209,66.85435086066016
202501,P012,677.2653004234893,29743.169105523924,66.85435086066016
202502,P012,130.6051380404773,5735.729712358204,66.85435086066016
202503,P012,719.973636493456,31618.77274437899,66.85435086066016
202504,P012,553.5026349665907,24307.937320678084,66.85435086066016
202305,P014,0.0,0.0,75.36712308064973
202306,P014,2629.53697434039,140737.35344583812,75.36712308064973
202307,P014,466.70632790658533,24978.927494440228,75.36712308064973
202308,P014,3991.2673361534535,213619.51068437172,75.36712308064973
202309,P014,6927.303361137329,370761.2218715748,75.36712308064973
202310,P014,9202.421452945302,492529.4655366478,75.36712308064973
202311,P014,11622.566919913621,622059.8244168467,75.36712308064973
202312,P014,9150.475771963991,489749.24311133457,75.36712308064973
202401,P014,7824.675435836703,418790.122808049,75.36712308064973
202402,P014,2603.6595243550573,139352.34769752523,75.36712308064973
202403,P014,2545.274171457221,136227.46292616584,75.36712308064973
202404,P014,688.5143560358774,36850.475663025,75.36712308064973
202305,P040,428.61344538988095,19334.38907129579,97.33555138837251
202306,P040,0.0,0.0,97.33555138837251
202307,P040,568.915155717572,25663.280252897206,97.33555138837251
202308,P040,72.22761027271561,3258.1262527411454,97.33555138837251
202309,P040,701.8551856291615,31660.092273393504,97.33555138837251
202310,P040,1100.7456614759642,49653.703392711126,97.33555138837251
202311,P040,2065.259596400458,93162.10912075249,97.33555138837251
202312,P040,2902.0146121805114,130907.41834159043,97.33555138837251
202401,P040,3680.139683585426,166007.98048794916,97.33555138837251
202402,P040,3511.970716072409,158422.02096524413,97.33555138837251
202403,P040,3522.735787723597,158907.62421899906,97.33555138837251
202404,P040,2846.5282177204554,128404.47413815263,97.33555138837251
202405,P040,1625.3070610159257,73316.22331497696,97.33555138837251
202406,P040,1338.4962222374243,60378.42958392861,97.33555138837251
202407,P040,1005.9152020112116,45375.98177939714,97.33555138837251
202408,P040,73.54142326007351,3317.3912425302383,97.33555138837251
202409,P040,306.330979053971,13818.330706431605,97.33555138837251
202410,P040,382.518763499348,17255.097058002786,97.33555138837251
202306,P054,385.0755430633319,21342.334629247885,85.45256343072127
202307,P054,67.74063995177127,3754.4409970807337,85.45256343072127
202308,P054,56.55940002557467,3134.734634592925,85.45256343072127
202309,P054,165.2477419761573,9158.65125561279,85.45256343072127
202310,P054,147.43920016609965,8171.634901508233,85.45256343072127
202311,P054,344.8404721486693,19112.355699760225,85.45256343072127
202312,P054,409.70207849719174,22707.22982827128,85.45256343072127
202401,P054,516.5140162762013,28627.1490740986,85.45256343072127
202402,P054,653.1689196647799,36201.07769507808,85.45256343072127
202403,P054,595.4622876933088,33002.75915200863,85.45256343072127
202404,P054,570.7998446253325,31635.873816875945,85.45256343072127
202405,P054,730.4016110078081,40481.60387403936,85.45256343072127
202406,P054,785.0517144254321,43510.518110927434,85.45256343072127
202407,P054,867.8099810081261,48097.29244796673,85.45256343072127
202408,P054,573.4185787582286,31781.013909972196,85.45256343072127
202409,P054,770.0183750006336,42677.31390884612,85.45256343072127
202410,P054,539.2219132479257,29885.70611472925,85.45256343072127
202411,P054,305.54340999893554,16934.364743299942,85.45256343072127
202412,P054,530.2946312351835,29390.922575556848,85.45256343072127
202501,P054,401.9000141475094,22274.81008323839,85.45256343072127
202502,P054,263.237492475427,14589.611707567463,85.45256343072127
202503,P054,9.917460879696565,549.6629754337528,85.45256343072127
202504,P054,121.6663772626377,6743.208140436148,85.45256343072127
202505,P054,479.56008227123397,26579.023090487524,85.45256343072127
202306,P017,310.30022775736353,11788.195841807657,68.2272724955296
202307,P017,0.0,0.0,68.2272724955296
202308,P017,688.0219351270835,26137.709834617024,68.2272724955296
202309,P017,1557.0814017895702,59152.971425739706,68.2272724955296
202310,P017,4191.771806750779,159243.92753196586,68.2272724955296
202311,P017,8329.67655490117,316441.46457046416,68.2272724955296
202312,P017,12289.5919884876,466877.2505364826,68.2272724955296
202401,P017,14878.756751329856,565238.703609466,68.2272724955296
202402,P017,16867.338758649035,640784.2303375468,68.2272724955296
202403,P017,10897.772846321117,414002.5338699368,68.2272724955296
202404,P017,8749.586171768664,332393.6823154122,68.2272724955296
202405,P017,3226.7123713590227,122581.66110179762,68.2272724955296
202406,P017,2327.0271546338045,88402.93810379507,68.2272724955296
202407,P017,401.5917487482605,15256.328417522953,68.2272724955296
202408,P017,925.9239829399799,35175.52444098726,68.2272724955296
202306,P048,896.5061378151601,33107.864338115716,74.62169191754701
202307,P048,522.4558945423968,19294.233636050027,74.62169191754701
202308,P048,1639.836660863827,60558.97156137706,74.62169191754701
202309,P048,2696.8197690688085,99593.23120338465,74.62169191754701
202310,P048,4298.80292618551,158754.2774032729,74.62169191754701
202311,P048,5814.174773295335,214716.77829387586,74.62169191754701
202312,P048,6478.930859418503,239266.14096855765,74.62169191754701
202401,P048,5871.926954350177,216849.55942603163,74.62169191754701
202402,P048,3849.500429913321,142161.59000727948,74.62169191754701
202403,P048,2139.9276692156395,79027.27262797496,74.62169191754701
202404,P048,2468.270267776549,91152.92548303695,74.62169191754701
202405,P048,1303.0957089302053,48123.16852172745,74.62169191754701
202307,P029,1472.9975334728447,65573.80353834263,72.24943687202847
202308,P029,1318.7467143115703,58706.98083059348,72.24943687202847
202309,P029,705.650350129893,31413.61500931077,72.24943687202847
202310,P029,3507.8180583348017,156158.42320060296,72.24943687202847
202311,P029,3096.329946714299,137840.10292062952,72.24943687202847
202312,P029,4374.468454026754,194739.31793539965,72.24943687202847
202401,P029,5437.852248307634,242078.24310496938,72.24943687202847
202402,P029,6599.5645564666,293794.48358209233,72.24943687202847
202403,P029,5715.407761060766,254434.2520260076,72.24943687202847
202404,P029,6013.015896622517,267682.9486254704,72.24943687202847
202405,P029,5199.981827562074,231488.9054563332,72.24943687202847
202406,P029,3750.948228990694,166981.91046554424,72.24943687202847
202407,P029,2554.6988232657254,113728.17328587205,72.24943687202847
202408,P029,1230.8848755474257,54795.61314482826,72.24943687202847
202409,P029,2198.6267810300806,97876.8241746435,72.24943687202847
202308,P010,226.59042732253812,9904.149806683707,92.26747658902035
202309,P010,295.1415947313518,12900.485704287676,92.26747658902035
202310,P010,536.5300762014851,23451.450766395115,92.26747658902035
202311,P010,1336.6516353700436,58424.34825020034,92.26747658902035
202312,P010,1694.2823619462035,74056.20142836466,92.26747658902035
202401,P010,1697.2604348428558,74186.37144680804,92.26747658902035
202402,P010,1259.4183778827344,55048.52270782801,92.26747658902035
202403,P010,711.1562097119429,31084.268299271953,92.26747658902035
202404,P010,481.3361895895536,21038.954669904855,92.26747658902035
202309,P024,0.0,0.0,84.36551614268691
202310,P024,267.39211796543907,10632.795362515066,84.36551614268691
202311,P024,716.8767224313356,28506.46289711544,84.36551614268691
202312,P024,669.556288896739,26624.775096939175,84.36551614268691
202401,P024,3.2568138956211796,129.50656866561553,84.36551614268691
202402,P024,174.42870762884527,6936.123501610474,84.36551614268691
202403,P024,1042.9572193165993,41472.99018845608,84.36551614268691
202404,P024,0.0,0.0,84.36551614268691
202405,P024,180.7032805313794,7185.630667967751,84.36551614268691
202406,P024,1044.4523145622622,41532.44235898212,84.36551614268691
202407,P024,1627.9360631216541,64734.55969509259,84.36551614268691
202408,P024,1616.8629614864449,64294.23997059447,84.36551614268691
202409,P024,2036.6273760156218,80986.089955236,84.36551614268691
202410,P024,2218.038409509985,88199.86428158786,84.36551614268691
202411,P024,3468.218427528014,137913.02860010092,84.36551614268691
202412,P024,3795.733626103781,150936.60652403854,84.36551614268691
202501,P024,4130.932859099352,164265.7385763699,84.36551614268691
202502,P024,3898.053391390143,155005.33201268993,84.36551614268691
202503,P024,4109.62580361249,163418.467675143,84.36551614268691
202504,P024,3277.0941293713004,130313.00820096815,84.36551614268691
202505,P024,3729.9704652117603,148321.5472714416,84.36551614268691
202506,P024,4139.987411978386,164625.79110370093,84.36551614268691
202507,P024,2961.8059668083497,117775.63597674822,84.36551614268691
202508,P024,2378.0728084776324,94563.60090977832,84.36551614268691
202509,P024,2043.4835777197316,81258.72547732477,84.36551614268691
202510,P024,1743.1429383536456,69315.73859452036,84.36551614268691
202511,P024,1115.330865126105,44350.91408309789,84.36551614268691
202512,P024,2637.6941566379733,104887.39312823849,84.36551614268691
202601,P024,712.4873495057035,28331.920339753888,84.36551614268691
202602,P024,0.0,0.0,84.36551614268691
202603,P024,0.0,0.0,84.36551614268691
202604,P024,487.5423666808793,19387.02701829119,84.36551614268691
202605,P024,65.78069151084803,2615.7563542317357,84.36551614268691
202606,P024,0.0,0.0,84.36551614268691
202607,P024,0.0,0.0,84.36551614268691
202608,P024,313.35051695467723,12460.322124932758,84.36551614268691
202309,P007,1018.31898299406,59110.9397663539,90.31901196696413
202310,P007,561.6214567657594,32600.75934631416,90.31901196696413
202311,P007,872.7611546324226,50661.661918750215,90.31901196696413
202312,P007,1888.2628170011856,109609.06307631299,90.31901196696413
202401,P007,1843.4752218385502,107009.2521289079,90.31901196696413
202402,P007,2505.3311275473193,145428.37740272682,90.31901196696413
202403,P007,2797.514866542545,162388.93267556865,90.31901196696413
202404,P007,4423.134172181974,256752.1788326275,90.31901196696413
202405,P007,3876.865376832004,225042.60413410782,90.31901196696413
202406,P007,2680.1803020191255,155577.9466369281,90.31901196696413
202407,P007,3202.517380634325,185898.34339608034,90.31901196696413
202408,P007,1235.2759979030102,71704.7667050055,90.31901196696413
202409,P007,1096.8786626880883,63671.138065716106,90.31901196696413
202410,P007,2030.5851467906684,117870.528102584,90.31901196696413
202411,P007,1405.5433918843664,81588.37472752699,90.31901196696413
202309,P066,1761.9690256872116,64091.82339540959,79.506458622574
202310,P066,0.0,0.0,79.506458622574
202311,P066,754.4091604941638,27441.718882324214,79.506458622574
202312,P066,2489.70787427136,90563.40665337429,79.506458622574
202401,P066,1392.5609876752658,50654.56406341189,79.506458622574
202402,P066,3464.9166394422386,126036.73622942045,79.506458622574
202403,P066,5427.487523937248,197425.4750189504,79.506458622574
202404,P066,7778.182749098215,282932.28077490744,79.506458622574
202405,P066,8221.405955788772,299054.57524990756,79.506458622574
202406,P066,11201.55472611121,407457.8251907269,79.506458622574
202407,P066,6789.700004205934,246976.10867912596,79.506458622574
202408,P066,8723.489820739289,317317.9328532244,79.506458622574
202409,P066,6151.407087998841,223758.13136869605,79.506458622574
202410,P066,2761.808010062427,100461.07999197695,79.506458622574
202411,P066,1734.9459551582972,63108.856136228984,79.506458622574
202412,P066,2217.8491265128127,80674.51383186612,79.506458622574
202501,P066,1712.9572272081762,62309.01366004288,79.506458622574
202502,P066,1810.4601776938443,65855.69455621896,79.506458622574
202309,P038,88.17682255950159,4079.2087028268643,96.15845073471417
202310,P038,80.69814847694273,3733.232611631316,96.15845073471417
202311,P038,52.722111077564016,2439.0138825186013,96.15845073471417
202312,P038,779.675452795819,36069.10296953614,96.15845073471417
202401,P038,1907.2015257977982,88230.36299396258,96.15845073471417
202402,P038,2284.0042023592064,105661.89106292365,96.15845073471417
202403,P038,3221.421367645317,149028.39200747758,96.15845073471417
202404,P038,2638.4184855846684,122057.69425217866,96.15845073471417
202405,P038,1606.7367267833838,74330.3540408655,96.15845073471417
202406,P038,586.2261709448074,27119.812541773725,96.15845073471417
202407,P038,470.5415670054155,21768.04742397071,96.15845073471417
202408,P038,175.1833938318635,8104.2796050795105,96.15845073471417
202310,P055,1062.3960473272202,45838.295061935765,82.62630903662631
202311,P055,483.9352459024725,20879.94081713261,82.62630903662631
202312,P055,1532.2136006115659,66109.11185093266,82.62630903662631
202401,P055,3226.3481787011738,139204.4898509425,82.62630903662631
202402,P055,4659.750728448004,201050.2856660968,82.62630903662631
202403,P055,7023.995034159423,303058.315869472,82.62630903662631
202404,P055,7277.227367465317,313984.3151166462,82.62630903662631
202405,P055,6394.030267383368,275877.76401147887,82.62630903662631
202406,P055,4513.403300046436,194735.95814059122,82.62630903662631
202407,P055,3227.440136136761,139251.60360598087,82.62630903662631
202408,P055,1176.3088502283651,50753.19349727092,82.62630903662631
202409,P055,2212.906298672837,95478.37844293032,82.62630903662631
202310,P031,88.21381745910196,5803.969868602413,96.67539919790244
202311,P031,701.4046265706448,46148.45423962897,96.67539919790244
202312,P031,22.379301712270767,1472.4313782089919,96.67539919790244
202401,P031,0.0,0.0,96.67539919790244
202402,P031,0.0,0.0,96.67539919790244
202403,P031,356.6000002978563,23462.261542325046,96.67539919790244
202404,P031,119.86225932724415,7886.258202582221,96.67539919790244
202405,P031,11.70603794273326,770.1910364761136,96.67539919790244
202406,P031,238.5909539959137,15697.934266991704,96.67539919790244
202407,P031,628.7605348226753,41368.884192876605,96.67539919790244
202408,P031,560.3154651021347,36865.5860276364,96.67539919790244
202409,P031,1031.640183330188,67876.08462884944,96.67539919790244
202410,P031,1451.0733931464058,95472.41570014854,96.67539919790244
202411,P031,1164.2754224667988,76602.73260347843,96.67539919790244
202412,P031,1772.6700507330904,116631.65542290213,96.67539919790244
202501,P031,2276.3708030863686,149772.3138101914,96.67539919790244
202502,P031,2431.7767152366987,159997.14317937006,96.67539919790244
202503,P031,2079.7888332671396,136838.33291688873,96.67539919790244
202504,P031,2395.2874304119046,157596.35477965995,96.67539919790244
202505,P031,2649.362387221408,174313.04878706415,96.67539919790244
202506,P031,2126.7301200090687,139926.80388086097,96.67539919790244
202507,P031,1981.821886449879,130392.66234254849,96.67539919790244
202508,P031,1871.1095693105758,123108.41854414828,96.67539919790244
202509,P031,1362.0767387496667,89616.93959217289,96.67539919790244
202510,P031,1298.753289710376,85450.6150776441,96.67539919790244
202511,P031,556.6251054635659,36622.78125210913,96.67539919790244
202512,P031,674.1328585065953,44354.126268496315,96.67539919790244
202601,P031,1009.8297295621809,66441.08022550018,96.67539919790244
202602,P031,286.4293113205149,18845.427397579177,96.67539919790244
202603,P031,672.626284198694,44255.002206759345,96.67539919790244
202604,P031,70.47979696179627,4637.171700466683,96.67539919790244
202605,P031,0.0,0.0,96.67539919790244
202606,P031,14.125009879555327,929.3456977152013,96.67539919790244
202607,P031,139.71351360614844,9192.358369283907,96.67539919790244
202608,P031,131.1553660653915,8629.280703127628,96.67539919790244
202609,P031,132.44264394958057,8713.97630147667,96.67539919790244
202310,P005,1084.0075199910525,58138.38561754573,78.85508519654874
202311,P005,0.0,0.0,78.85508519654874
202312,P005,123.38624511096329,6617.552891350248,78.85508519654874
202401,P005,1244.6156011529567,66752.25072796669,78.85508519654874
202402,P005,2239.136962125676,120091.24083902754,78.85508519654874
202403,P005,3592.901946138869,192697.48131671286,78.85508519654874
202404,P005,7788.048410767465,417695.0375003399,78.85508519654874
202405,P005,7316.949878892646,392428.69238289644,78.85508519654874
202406,P005,11008.394399502833,590411.2903512046,78.85508519654874
202407,P005,12147.323336013573,651495.2666896613,78.85508519654874
202408,P005,14194.85645227204,761310.2519941106,78.85508519654874
202409,P005,8316.161829392862,446019.2520612289,78.85508519654874
202410,P005,7187.003947775407,385459.3249999216,78.85508519654874
202411,P005,2945.165829996384,157957.56355395232,78.85508519654874
202412,P005,2462.3429506465245,132062.40856014972,78.85508519654874
202501,P005,1889.8339130265717,101357.13153499259,78.85508519654874
202502,P005,239.93797574722922,12868.551463924245,78.85508519654874
202503,P005,922.7226506168677,49488.22244337398,78.85508519654874
202311,P022,63.45351711954021,1992.2664769561627,68.42486015388437
202312,P022,372.3686774857427,11691.355608007656,68.42486015388437
202401,P022,85.9015695064834,2697.0737795869986,68.42486015388437
202402,P022,199.05389900914756,6249.746713901551,68.42486015388437
202403,P022,297.35371414506835,9336.091415919262,68.42486015388437
202404,P022,567.8030905270874,17827.460385499566,68.42486015388437
202405,P022,599.8961553276946,18835.094635695325,68.42486015388437
202406,P022,733.8809582172944,23041.85012122109,68.42486015388437
202407,P022,930.8479077000268,29226.07234145677,68.42486015388437
202408,P022,789.5105358661458,24788.466348470487,68.42486015388437
202409,P022,649.3861553712911,20388.94495806073,68.42486015388437
202410,P022,640.3333620335743,20104.712065886004,68.42486015388437
202411,P022,650.6596291292782,20428.92854277742,68.42486015388437
202412,P022,571.5023992103957,17943.608536338605,68.42486015388437
202501,P022,244.82482972293354,7686.828455302425,68.42486015388437
202502,P022,193.57075983898812,6077.591176224823,68.42486015388437
202503,P022,287.8075512756112,9036.36807304208,68.42486015388437
202504,P022,253.09809012237704,7946.586150339073,68.42486015388437
202311,P003,92.07584452889255,3347.057500666113,79.95910791400894
202312,P003,721.4838955912028,26226.727506046227,79.95910791400894
202401,P003,2865.8005240959387,104174.97866748655,79.95910791400894
202402,P003,2268.017425625904,82444.9102250763,79.95910791400894
202403,P003,5907.466725791756,214742.8667710163,79.95910791400894
202404,P003,5064.709455630573,184107.71966195275,79.95910791400894
202405,P003,7673.795258253255,278950.8378568606,79.95910791400894
202406,P003,11491.503302314135,417728.69441203645,79.95910791400894
202407,P003,10014.298945973773,364030.7028681827,79.95910791400894
202408,P003,8342.525848877263,303259.92511775036,79.95910791400894
202409,P003,6112.511822729614,222196.47996557478,79.95910791400894
202410,P003,3757.553899691084,136591.18771559873,79.95910791400894
202411,P003,2825.12090596628,102696.23012402485,79.95910791400894
202412,P003,1344.5822750215214,48877.034057084406,79.95910791400894
202501,P003,2179.5948580344993,79230.65333067336,79.95910791400894
202311,P015,492.54972161143445,26741.95363251305,84.85452300442527
202312,P015,484.63369555914693,26312.169607965294,84.85452300442527
202401,P015,29.190660791334807,1584.845677773235,84.85452300442527
202402,P015,44.587241867337454,2420.770741108267,84.85452300442527
202403,P015,169.51675711935522,9203.556635843475,84.85452300442527
202404,P015,1009.6821361865552,54818.57299835852,84.85452300442527
202405,P015,362.2704097894982,19668.711758332585,84.85452300442527
202406,P015,0.0,0.0,84.85452300442527
202407,P015,549.2224756129212,29818.88189627556,84.85452300442527
202408,P015,992.4434845734033,53882.6365803706,84.85452300442527
202409,P015,890.6234577111944,48354.53186781032,84.85452300442527
202410,P015,1328.533935304103,72129.96239423241,84.85452300442527
202411,P015,3342.288426694265,181462.53710331628,84.85452300442527
202412,P015,3204.0549187873225,173957.43884275263,84.85452300442527
202501,P015,3415.8409725809875,185455.91824912414,84.85452300442527
202502,P015,3764.162837181002,204367.3230142098,84.85452300442527
202503,P015,4023.172579954679,218429.71352569392,84.85452300442527
202504,P015,4392.4667563241455,238479.76595272613,84.85452300442527
202505,P015,4776.618428044225,259336.4749147808,84.85452300442527
202506,P015,4868.674108194703,264334.4449108649,84.85452300442527
202507,P015,4595.1504320848235,249484.05084304477,84.85452300442527
202508,P015,4700.186053795731,255186.73953072843,84.85452300442527
202509,P015,3400.0755303945543,184599.96664576855,84.85452300442527
202510,P015,2939.8361781670283,159612.23672307108,84.85452300442527
202511,P015,1859.5766947498173,100961.81474716529,84.85452300442527
202512,P015,1352.981338920468,73457.28287632564,84.85452300442527
202601,P015,1686.550024920388,91567.69476547342,84.85452300442527
202602,P015,1259.811331414311,68398.81281462475,84.85452300442527
202603,P015,425.50691689183793,23102.00522417868,84.85452300442527
202604,P015,963.5413374082983,52313.455144553984,84.85452300442527
202605,P015,886.9724711848003,48156.30921511581,84.85452300442527
202606,P015,0.0,0.0,84.85452300442527
202607,P015,0.0,0.0,84.85452300442527
202608,P015,54.45690022053786,2956.6231321857395,84.85452300442527
202609,P015,482.334374853719,26187.332814860096,84.85452300442527
202610,P015,74.97195991636521,4070.445252233236,84.85452300442527
202312,P063,429.7118652548854,21127.732577398187,85.75830401241303
202401,P063,0.0,0.0,85.75830401241303
202402,P063,0.0,0.0,85.75830401241303
202403,P063,37.76401705246804,1856.7512741580706,85.75830401241303
202404,P063,309.79249469557925,15231.631964667587,85.75830401241303
202405,P063,650.3522041556296,31976.001971394002,85.75830401241303
202406,P063,698.2455639797918,34330.78474658641,85.75830401241303
202407,P063,1352.9108453424733,66518.84868132,85.75830401241303
202408,P063,1027.6885287320529,50528.575456094535,85.75830401241303
202409,P063,2742.917332724317,134861.58650363408,85.75830401241303
202410,P063,3397.45914012988,167043.57956865893,85.75830401241303
202411,P063,3634.4814135503907,178697.30294151747,85.75830401241303
202412,P063,5240.912825065751,257681.0499839619,85.75830401241303
202501,P063,3756.3785644219647,184690.64548986382,85.75830401241303
202502,P063,3102.2360938634165,152528.28670258235,85.75830401241303
202503,P063,2901.9277136532314,142679.68294670904,85.75830401241303
202504,P063,1344.8553350737104,66122.78173392036,85.75830401241303
202505,P063,970.0125867865769,47692.81043282536,85.75830401241303
202506,P063,714.982684379414,35153.70222341518,85.75830401241303
202507,P063,748.3222538655948,36792.91576463728,85.75830401241303
202508,P063,542.5350856892786,26674.93530228642,85.75830401241303
202509,P063,87.41023797327898,4297.717335151425,85.75830401241303
202510,P063,3.335660095034648,164.00509307600373,85.75830401241303
202511,P063,209.417446327808,10296.47110263326,85.75830401241303
202401,P064,2356.177393966276,109797.93502873396,70.80253443827877
202402,P064,160.46529989153447,7477.687638025605,70.80253443827877
202403,P064,3329.9481887447546,155175.68236293842,70.80253443827877
202404,P064,5392.077006035565,251270.9451736201,70.80253443827877
202405,P064,7199.751024921563,335508.6069842469,70.80253443827877
202406,P064,9682.019974691939,451182.41217763984,70.80253443827877
202407,P064,7933.112884575508,369683.2909554267,70.80253443827877
202408,P064,10005.817954395128,466271.407441294,70.80253443827877
202409,P064,6203.893126019677,289101.5999560461,70.80253443827877
202410,P064,5732.581657917068,267138.4718462752,70.80253443827877
202411,P064,3799.657966584076,177064.1716598954,70.80253443827877
202412,P064,3060.4861584342557,142618.74391997227,70.80253443827877
202401,P049,0.0,0.0,83.48043506273484
202402,P049,683.615026764804,33816.33193435672,83.48043506273484
202403,P049,725.0162976613,35864.32541654477,83.48043506273484
202404,P049,757.0837844176209,37450.60531677497,83.48043506273484
202405,P049,1397.9059216935186,69150.10467909847,83.48043506273484
202406,P049,2317.9605035156173,114662.37389275659,83.48043506273484
202407,P049,3215.696616864424,159070.61714354044,83.48043506273484
202408,P049,3454.7107042685243,170893.90861636697,83.48043506273484
202409,P049,4753.380011357086,235135.083315672,83.48043506273484
202410,P049,5143.605419138973,254438.33354002974,83.48043506273484
202411,P049,5313.941815462551,262864.35095196415,83.48043506273484
202412,P049,3541.35901330844,175180.13385326866,83.48043506273484
202501,P049,2576.081110286602,127430.80608912528,83.48043506273484
202502,P049,1665.4256192254093,82383.4809750083,83.48043506273484
202503,P049,1737.8083159822122,85964.03026664064,83.48043506273484
202504,P049,1171.8739218607382,57968.99713337227,83.48043506273484
202505,P049,84.85887439097027,4197.707410794259,83.48043506273484
202506,P049,1350.4997728009644,66805.0683590708,83.48043506273484
202401,P057,41.85244294522071,2098.834782393738,96.42103351851092
202402,P057,71.72114714799316,3596.7037447351013,96.42103351851092
202403,P057,921.2622282373651,46199.86486478068,96.42103351851092
202404,P057,736.8588712341476,36952.32392254473,96.42103351851092
202405,P057,378.4279796494263,18977.57336074225,96.42103351851092
202406,P057,265.02290915852234,13290.485829014235,96.42103351851092
202407,P057,312.7974228608643,15686.303229725172,96.42103351851092
202408,P057,459.13926582479274,23025.118565649776,96.42103351851092
202409,P057,1472.671882528707,73852.19959919869,96.42103351851092
202410,P057,1427.9322475426707,71608.57663594188,96.42103351851092
202411,P057,617.9279820039741,30988.125193595508,96.42103351851092
202412,P057,2284.8469027241517,114581.51100423803,96.42103351851092
202501,P057,792.0664775004686,39720.89933010489,96.42103351851092
202502,P057,2969.331735243566,148907.35851553016,96.42103351851092
202503,P057,1925.6208202768532,96566.88286006352,96.42103351851092
202504,P057,2468.423454525486,123787.58895425992,96.42103351851092
202505,P057,3014.481515786787,151171.549639226,96.42103351851092
202506,P057,3384.121224263883,169708.40489809454,96.42103351851092
202507,P057,2549.4739433036616,127852.1446410164,96.42103351851092
202508,P057,3047.1751657811615,152811.0852300495,96.42103351851092
202509,P057,2949.77862006221,147926.8002647132,96.42103351851092
202510,P057,2503.378885733455,125540.54934772805,96.42103351851092
202511,P057,3249.916651448443,162978.25474294083,96.42103351851092
202512,P057,847.0655352194129,42479.01635305834,96.42103351851092
202601,P057,2292.4330194860636,114961.94293610974,96.42103351851092
202602,P057,1315.8564050987452,65988.14781903209,96.42103351851092
202603,P057,1415.6646498523419,70993.37573207647,96.42103351851092
202604,P057,1225.3526580159694,61449.52596216896,96.42103351851092
202605,P057,697.7292910095023,34990.03646172805,96.42103351851092
202606,P057,843.909002345711,42320.72114922122,96.42103351851092
202607,P057,1080.39219913517,54179.98488498503,96.42103351851092
202608,P057,675.6816222882073,33884.38023889979,96.42103351851092
202609,P057,97.2397736455131,4876.423090198672,96.42103351851092
202610,P057,0.0,0.0,96.42103351851092
